"","source_variances"
"ZNF326",0.40917147965993
"RP4-665J23.1",0.392563600200443
"PHKA1P1",0.752629544874219
"ZNF644",0.311060937735357
"HFM1",0.827228232685478
"CDC7",0.321752161036449
"TGFBR3",0.321001709044888
"KIAA1107",0.352871168569242
"RP4-621B10.8",0.695219937167114
"GLMN",0.576044863058889
"RPAP2",0.484885905940687
"GFI1",0.384079637912038
"EVI5",0.422398307721932
"RPL5",0.443769664270484
"SNORD21",0.618731729565779
"FAM69A",0.485953167743434
"MTF2",0.353970862653171
"TMED5",0.266828710868885
"CCDC18",0.692670869807746
"CCDC18-AS1",0.45114036729556
"DR1",0.333538802145625
"RP4-713B5.2",0.743216590487348
"FNBP1L",0.470816928562216
"RP5-1033H22.2",0.631110419400775
"RP11-488P3.1",0.714768021634535
"BCAR3",0.489688436628299
"RP4-561L24.3",0.76234332078316
"DNTTIP2",0.278974383616171
"GCLM",0.347315269773615
"ARHGAP29",0.350714569460513
"ABCD3",0.229720717308512
"F3",0.191424702174066
"SLC44A3",0.607138387133766
"CNN3",0.193648316631469
"RP4-639F20.1",0.496920661033097
"ALG14",0.313560049420209
"TMEM56",0.314939277729295
"RP11-57H12.3",0.635245234111826
"RWDD3",0.375520106265686
"RP11-57H12.5",0.676614016866998
"EEF1A1P11",0.671531273824903
"RPL7P9",0.808755654169884
"PTBP2",0.324885123402378
"SEC63P1",0.754100544035808
"DPYD",0.434846205474505
"SNX7",0.206311296338082
"RP11-234N17.1",0.875384073759304
"PLPPR4",0.749260725387499
"PALMD",0.691098411222187
"FRRS1",0.490275654963274
"AGL",0.370245291963358
"SLC35A3",0.294696169693997
"MFSD14A",0.1879726504621
"SASS6",0.775709570965314
"TRMT13",0.278246894754951
"LRRC39",0.504614396394042
"DBT",0.248838144007772
"RTCA-AS1",0.776316302086046
"RTCA",0.252598897474754
"CDC14A",0.584322197385475
"VCAM1",0.321727271257183
"EXTL2",0.399281270247739
"SLC30A7",0.302763485250735
"DPH5",0.338342502435844
"RP11-421L21.3",0.406955827535763
"S1PR1",0.518184769453541
"RP4-575N6.2",0.838716827018349
"RPSAP19",0.867406113236408
"COL11A1",0.646215584636889
"RNPC3",0.369943546545595
"AMY2B",0.183766814917037
"AMY2A",0.202754639277599
"PRMT6",0.353532102646371
"VAV3",0.596879077569436
"SLC25A24",0.299464009666681
"RP11-483I13.6",0.69410083438062
"FAM102B",0.266835006807131
"HENMT1",0.453468277963744
"PRPF38B",0.337819685096629
"STXBP3",0.361122666692984
"GPSM2",0.345157699681587
"CLCC1",0.397131835156059
"RP11-20O24.4",0.737616458940682
"WDR47",0.547239750798609
"TAF13",0.40529728731408
"RP5-1065J22.8",0.720688534938828
"TMEM167B",0.277548325349807
"SARS",0.343713931604877
"CELSR2",0.267564157938103
"PSRC1",0.571560740465517
"SORT1",0.243257989467317
"PSMA5",0.155944636173262
"SYPL2",0.371746196726662
"ATXN7L2",0.311719155402791
"CYB561D1",0.240799689474237
"AMIGO1",0.445951988426072
"GPR61",0.732727380510843
"GNAI3",0.1992089644341
"AMPD2",0.24866755619292
"GSTM4",0.425372019713545
"GSTM2",0.187304459902876
"GSTM1",0.764488230276785
"GSTM5",0.428148295773624
"GSTM3",0.611360751825459
"CSF1",0.19989169715494
"AHCYL1",0.533563163170156
"STRIP1",0.587345907948195
"RP4-773N10.4",0.639212962313288
"SLC6A17",0.448071929413336
"KCNC4-AS1",0.680986674583553
"KCNC4",0.429839033893599
"RP5-1074L1.1",0.85622988512186
"RBM15",0.498231042281151
"LAMTOR5-AS1",0.709636516838346
"RP5-1074L1.4",0.196568476657149
"SLC16A4",0.493041832281707
"LAMTOR5",0.368448792280553
"PROK1",0.662586220165317
"KCNA2",0.418894418681571
"CD53",0.205011856160562
"RP11-96K19.2",0.838016801555562
"LRIF1",0.487591586058742
"DRAM2",0.440987445963494
"CEPT1",0.484736945351218
"CHI3L2",0.623940205874878
"DENND2D",0.195639736427633
"PIFO",0.511527769529941
"OVGP1",0.450305947943143
"RP11-552M11.8",0.684430188640841
"UBE2FP3",0.616875039295752
"RP11-552M11.4",0.70278954097198
"WDR77",0.480877055552434
"ATP5F1",0.246709879837515
"C1orf162",0.433534712993299
"ADORA3",0.454406619033803
"RAP1A",0.241706595355826
"TMIGD3",0.511218709405804
"LINC01160",0.593745903503267
"FAM212B",0.585338641282998
"DDX20",0.571886420800187
"KCND3",0.280412456438186
"RP11-88H9.2",0.410847664471078
"CTTNBP2NL",0.293783929295457
"WNT2B",0.50518507833688
"RP4-671G15.2",0.627954160110331
"CAPZA1",0.221203338155059
"ST7L",0.574674811880696
"MOV10",0.209075404356568
"RHOC",0.201806144088268
"PPM1J",0.48465790033691
"SLC16A1",0.535622479417052
"SLC16A1-AS1",0.542541888762431
"RP11-31F15.2",0.822802670566911
"LRIG2",0.370668206132261
"MAGI3",0.37300086017822
"RP11-512F24.1",0.83337505168378
"RP4-730K3.3",0.537462254039923
"PHTF1",0.572417640006115
"RSBN1",0.323621029698412
"AP4B1-AS1",0.336725364554735
"PTPN22",0.662726971238824
"BCL2L15",0.460137678241044
"AP4B1",0.329097462593376
"DCLRE1B",0.378228674007812
"HIPK1",0.247826993814706
"OLFML3",0.38597922479872
"SYT6",0.511660528112463
"TRIM33",0.140801094172652
"BCAS2",0.271976999809784
"DENND2C",0.520731620983917
"NRAS",0.155242195901565
"CSDE1",0.158222512908822
"SIKE1",0.455241814812477
"TSPAN2",0.538187687659859
"NGF",0.757388465194475
"VANGL1",0.279603287858935
"CASQ2",0.758492434007934
"SLC22A15",0.569833443225209
"ATP1A1",0.483715921229971
"ATP1A1-AS1",0.484657493344136
"RP5-1086K13.1",0.486843114505855
"NAP1L4P1",0.717031398689151
"CD58",0.323994080072799
"IGSF3",0.322883178183687
"CD2",0.523361789868219
"PTGFRN",0.280987808518647
"TTF2",0.692138847214755
"TRIM45",0.241357492747694
"VTCN1",0.450170575241711
"RP11-188D8.1",0.726435104929194
"MAN1A2",0.264701644865323
"FAM46C",0.301642679322332
"GDAP2",0.364610988554411
"WDR3",0.259665991385834
"WARS2-IT1",0.639849242412339
"WARS2",0.39134326310344
"RP11-418J17.1",0.671787627192021
"HSD3B2",0.85742049959229
"LINC00622",0.553173260038049
"HSD3BP5",0.623870243722056
"ZNF697",0.749425682151283
"PHGDH",0.570834517996732
"HMGCS2",0.640028248510794
"RP5-1042I8.7",0.53038630420844
"NOTCH2",0.37343824724149
"SEC22B",0.280342099941508
"CH17-472G23.1",0.777463019617355
"CH17-472G23.2",0.786361413915838
"PFN1P2",0.482531941243991
"NBPF8",0.708670255215186
"CH17-472G23.4",0.472452181401044
"NBPF26",0.812644930992199
"LINC00623",0.607548543360451
"SRGAP2C",0.480969863400798
"NBPF15",0.588886130832196
"SRGAP2B",0.639644363024651
"AC241585.1",0.775701594860951
"RP11-403I13.8",0.508446389078508
"RP11-289I10.2",0.809745815364494
"NBPF20",0.750472509977763
"NBPF25P",0.796356538503264
"GPR89A",0.390380341159222
"PDZK1",0.231023914915591
"CD160",0.689252169445488
"RNF115",0.410775969820972
"POLR3C",0.216645735335376
"NUDT17",0.687144988472175
"PIAS3",0.617877151631967
"ANKRD35",0.611436710387043
"ITGA10",0.494027340753271
"PEX11B",0.331375389839547
"GNRHR2",0.367002213198254
"RP11-315I20.1",0.722882447070843
"RBM8A",0.382775941488931
"LIX1L",0.419861491971971
"ANKRD34A",0.668974621433232
"POLR3GL",0.395346587639848
"TXNIP",0.454118380338088
"RP11-458D21.1",0.697462460204524
"NBPF10",0.646694464932646
"NOTCH2NL",0.656255460993886
"NBPF12",0.566513761464244
"PRKAB2",0.247953175877064
"RP11-337C18.8",0.531339889752909
"PDIA3P1",0.615066487090939
"CCT8P1",0.395116638089074
"CHD1L",0.588680944380104
"FMO5",0.298479488771934
"LINC00624",0.596116545274764
"BCL9",0.330404402296273
"ACP6",0.553373200521603
"GJA5",0.73319404999061
"GPR89B",0.45004408499691
"RP6-74O6.2",0.488248523067664
"ABHD17AP1",0.878408150237242
"NBPF11",0.48619181105062
"RP11-495P10.1",0.684831694667248
"AC245100.1",0.607073458604516
"LINC01138",0.388683540747639
"NBPF14",0.680584385232283
"PDE4DIP",0.354784940256443
"NBPF9",0.633011085019564
"CH17-189H20.1",0.814490519289563
"WI2-1896O14.1",0.737259367612498
"NBPF19",0.626310461714663
"LINC00869",0.58228958636909
"FCGR1A",0.448078912806217
"HIST2H2BF",0.433962542466569
"RP11-196G18.22",0.430888845972327
"HIST2H2BE",0.579893350329087
"HIST2H2AC",0.745130208769879
"BOLA1",0.314478797460551
"SV2A",0.419540180715792
"SF3B4",0.301578572038616
"MTMR11",0.424519718773482
"OTUD7B",0.625266679512961
"VPS45",0.314709902725985
"PLEKHO1",0.268725051267409
"ANP32E",0.308979504846497
"C1orf54",0.403293204099148
"APH1A",0.245044233549147
"CIART",0.637043045407959
"MRPS21",0.408354875525992
"PRPF3",0.247719025382036
"RPRD2",0.2958753988339
"TARS2",0.481196232576759
"ECM1",0.402182762924731
"ADAMTSL4",0.356253192496646
"RP11-54A4.2",0.704894582773437
"ADAMTSL4-AS1",0.670041936800979
"MCL1",0.522521554728205
"ENSA",0.496303694304407
"GOLPH3L",0.272457392780835
"CTSS",0.173767278119749
"CTSK",0.391529370554294
"ARNT",0.268466658278616
"SETDB1",0.428648405228213
"CERS2",0.191671974661232
"ANXA9",0.504359225348195
"FAM63A",0.310436911772287
"PRUNE1",0.37899232010401
"BNIPL",0.575380185246403
"C1orf56",0.467221451444658
"MLLT11",0.429075699543285
"CDC42SE1",0.276627462631049
"GABPB2",0.335998893408031
"RP11-68I18.10",0.797891511328712
"SEMA6C",0.447678115631379
"TNFAIP8L2",0.308401513280529
"LYSMD1",0.323307608551435
"SCNM1",0.364785973641753
"TMOD4",0.74839904562252
"VPS72",0.338524617421093
"PIP5K1A",0.599104275244472
"PSMD4",0.156852819499637
"RP11-126K1.2",0.810658485314944
"ZNF687",0.558860098825462
"PI4KB",0.568194395332819
"RP11-126K1.6",0.542816186352069
"RFX5",0.166884121487361
"SELENBP1",0.34869608555135
"PSMB4",0.237218037601413
"POGZ",0.213303691596488
"TUFT1",0.362388437789597
"SNX27",0.426924004212497
"RIIAD1",0.635015388397327
"OAZ3",0.605140601189803
"MRPL9",0.39581501223772
"RP11-98D18.3",0.633980148660179
"RP11-98D18.9",0.747669937369052
"TDRKH",0.607632420026762
"RP11-98D18.17",0.64818162099689
"LINGO4",0.640896308753056
"RORC",0.571309481880539
"C2CD4D",0.547922841421859
"AL450992.2",0.484895428000421
"THEM5",0.546928321552726
"THEM4",0.521962896796711
"S100A10",0.280553349910385
"S100A11",0.133711194240702
"FLG-AS1",0.81315418430898
"FLG",0.68713089101153
"FLG2",0.796449205562102
"CRNN",0.812298380096932
"CRCT1",0.782959519678962
"C1orf68",0.630920085004247
"KPRP",0.720619809310379
"IVL",0.747267016798239
"SPRR1A",0.860475188108883
"SPRR3",0.806399025958431
"SPRR1B",0.858228076997012
"SPRR2D",0.786767418065925
"SPRR2A",0.828676381248011
"SPRR2E",0.752771460593082
"LOR",0.767503300014551
"S100A9",0.494099846519968
"S100A12",0.601574743065616
"S100A8",0.525793702097304
"BX470102.3",0.635889259194992
"S100A6",0.241960116994248
"S100A3",0.529102342835215
"S100A4",0.418813267887412
"S100A2",0.83369820596542
"S100A16",0.362506701698458
"S100A14",0.455324684279927
"S100A1",0.71572809172058
"S100A13",0.387420816917803
"CHTOP",0.400482904417489
"RP1-178F15.4",0.778368820073908
"SNAPIN",0.325674874208155
"ILF2",0.18451231084707
"NPR1",0.457753158476734
"INTS3",0.219442994173795
"SLC27A3",0.460864740990928
"GATAD2B",0.608127902727316
"DENND4B",0.245849383612848
"CRTC2",0.349909250712302
"RP11-422P24.12",0.816768283219324
"RP11-422P24.10",0.715674817508358
"SLC39A1",0.100995129238549
"CREB3L4",0.492217440535708
"JTB",0.253052735342475
"RP11-422P24.11",0.653692623149712
"RAB13",0.43930959066683
"RPS27",0.466932823321788
"TPM3",0.478058298236414
"UBAP2L",0.602422209428601
"C1orf43",0.168411603530184
"HAX1",0.241494427196071
"ATP8B2",0.497475794878405
"RPSAP17",0.888369406279083
"IL6R",0.266197530014985
"RP11-350G8.5",0.78697498406743
"SHE",0.722651764981676
"TDRD10",0.509345297830217
"UBE2Q1",0.281049162656199
"ADAR",0.387297404427487
"KCNN3",0.546655987064185
"PMVK",0.407038210502169
"PBXIP1",0.433772665815183
"PYGO2",0.283641878139033
"RP11-307C12.12",0.796581497278887
"SHC1",0.364124894204479
"CKS1B",0.580196676218866
"FLAD1",0.288904633853125
"ZBTB7B",0.322657157526173
"DCST2",0.381536063111292
"DCST1",0.783317839465789
"RP11-307C12.11",0.680316498176074
"ADAM15",0.398522943780696
"EFNA4",0.470115718591773
"EFNA3",0.712278763089591
"EFNA1",0.203493830190596
"SLC50A1",0.442527855926509
"DPM3",0.284160070077526
"KRTCAP2",0.203653059764266
"TRIM46",0.469492884679351
"MUC1",0.540255313753565
"MIR92B",0.535384140455395
"THBS3",0.296066524382028
"MTX1",0.417325510963256
"RP11-263K19.6",0.6767401146179
"GBAP1",0.404962769540147
"MTX1P1",0.88449771126341
"GBA",0.386441195405426
"FAM189B",0.353436729770632
"SCAMP3",0.263862291983273
"HCN3",0.263089121438707
"CLK2",0.14824520237367
"FDPS",0.44499693416069
"RUSC1-AS1",0.367089580887407
"RUSC1",0.30459923718598
"ASH1L-AS1",0.545836114581264
"ASH1L",0.226225123631975
"MSTO1",0.213972807689173
"RP11-29H23.5",0.730424606424388
"DAP3",0.277220619587882
"YY1AP1",0.537172954542437
"MSTO2P",0.341800768097954
"GON4L",0.369210436322466
"SYT11",0.319300726735806
"RIT1",0.539608495906353
"KIAA0907",0.182635540411512
"RP11-336K24.12",0.539284769675477
"ARHGEF2",0.28588238220801
"SSR2",0.287082764429427
"UBQLN4",0.328220906671577
"LAMTOR2",0.184351721318046
"RAB25",0.393370319960862
"MEX3A",0.321442125202603
"LMNA",0.354976307142934
"SEMA4A",0.417436306835362
"SLC25A44",0.352712341805932
"PMF1",0.511890962046828
"BGLAP",0.300134054502053
"PAQR6",0.520275877103915
"SMG5",0.329996864414878
"TMEM79",0.276305825722914
"GLMP",0.326137657008219
"TSACC",0.537329877966013
"CCT3",0.312779738679159
"MEF2D",0.352212599683266
"IQGAP3",0.482758032007171
"NAXE",0.317793574686207
"GPATCH4",0.259279910313989
"HAPLN2",0.629499206031863
"RP11-284F21.9",0.775886109717097
"BCAN",0.753969714950717
"RP11-284F21.10",0.730291728672803
"NES",0.634962831176682
"CRABP2",0.498232125180505
"RP11-66D17.5",0.730137201277716
"ISG20L2",0.335502839095269
"RRNAD1",0.296539739104595
"MRPL24",0.295878467035083
"PRCC",0.46975459620935
"HDGF",0.254152412281567
"NTRK1",0.642256613539752
"SH2D2A",0.502078156479939
"PEAR1",0.491356997940183
"LRRC71",0.727137730178809
"ARHGEF11",0.314612443663091
"ETV3",0.462591699482649
"KIRREL",0.201274271669812
"CD1D",0.423443535259086
"CD1C",0.503790289951405
"EI24P2",0.705824351243219
"MNDA",0.321296657482941
"PYHIN1",0.496579486721599
"IFI16",0.191954352544751
"AIM2",0.725997295551994
"CADM3",0.653570477876828
"ACKR1",0.512026478440529
"CADM3-AS1",0.591111417026909
"FCER1A",0.619290619238725
"CRP",0.339368338182548
"DUSP23",0.14949558721251
"FCRL6",0.716230293560612
"SLAMF8",0.458736201954554
"C1orf204",0.469210956271567
"VSIG8",0.855981361766231
"RP11-190A12.8",0.547815815258864
"CFAP45",0.523384498754566
"TAGLN2",0.147832791105371
"LINC01133",0.735866608801825
"RP11-226L15.5",0.384546251038875
"PIGM",0.342571805214083
"IGSF8",0.457093032145631
"ATP1A2",0.593122778014576
"CASQ1",0.86617380559174
"PEA15",0.283099792541562
"RP11-536C5.7",0.718363715457367
"RP11-574F21.2",0.690803281250694
"DCAF8",0.313665980472927
"RPSAP18",0.693034698421444
"PEX19",0.457888187919219
"COPA",0.224939142356695
"NCSTN",0.396318697947716
"NHLH1",0.801823998846553
"VANGL2",0.37042563193961
"SLAMF6",0.542212029872971
"CD84",0.507562510294241
"SLAMF1",0.621312990746055
"CD48",0.38467302291126
"SLAMF7",0.576812243165909
"CD244",0.570153043365305
"ITLN1",0.627882267215219
"F11R",0.317134418581606
"TSTD1",0.488496155608967
"USF1",0.333926099938197
"ARHGAP30",0.198670278416897
"NECTIN4",0.435900716456399
"KLHDC9",0.329187794305623
"PFDN2",0.32247348764987
"NIT1",0.383402935052335
"DEDD",0.482800872999019
"UFC1",0.291416601897665
"USP21",0.336410266484914
"PPOX",0.302053017827172
"B4GALT3",0.270321763868066
"NDUFS2",0.441959907957416
"ADAMTS4",0.491394692308986
"FCER1G",0.227926035011687
"APOA2",0.846586829758533
"TOMM40L",0.347565813739954
"NR1I3",0.833220179688442
"PCP4L1",0.895764639194761
"MPZ",0.626646014825004
"SDHC",0.406122028335378
"RP11-122G18.12",0.772893217169947
"RP11-122G18.7",0.861226656244598
"RP11-122G18.11",0.797952515474371
"FCGR2A",0.325352995644464
"HSPA6",0.496252240288863
"FCGR3A",0.354044137289336
"FCGR2C",0.615179575413291
"HSPA7",0.589290959131284
"FCGR3B",0.615087704524954
"FCGR2B",0.545718191354755
"FCRLB",0.750849776743781
"DUSP12",0.589438970685908
"ATF6",0.166500523558106
"RP11-456P18.2",0.385314452282863
"OLFML2B",0.303004620821433
"NOS1AP",0.551592861545302
"C1orf226",0.605805687856255
"UHMK1",0.338509119162989
"UAP1",0.254573133014612
"RP11-359K18.4",0.445962405420756
"DDR2",0.472656239019907
"HSD17B7",0.693130676406987
"RGS4",0.423738248562263
"RGS5",0.489920737193993
"NUF2",0.629768099172467
"PBX1",0.477503527743859
"RP11-477H21.2",0.350519456630767
"RXRG",0.481427648631281
"MGST3",0.414478347896799
"ALDH9A1",0.364861022269775
"RP11-466F5.8",0.709786979101566
"TMCO1",0.268232661695661
"UCK2",0.235465793009745
"RP11-525G13.2",0.543639582050748
"FAM78B",0.546822664841534
"RP11-9L18.2",0.816400966984224
"RPL4P2",0.887556493076959
"POGK",0.333830386327166
"DUTP6",0.68944661361527
"TADA1",0.659454505026032
"ILDR2",0.643927303834769
"RP11-277B15.3",0.630112045128881
"POU2F1",0.377748739967982
"RP11-104L21.2",0.671135375978422
"RP11-104L21.3",0.785558707107876
"CD247",0.565331448474118
"CREG1",0.319032195877779
"RCSD1",0.278253491107888
"MPZL1",0.327728498247638
"DCAF6",0.297339257166659
"MPC2",0.394121760978831
"GPR161",0.57194001369286
"TIPRL",0.270626079955534
"SFT2D2",0.372006790174631
"TBX19",0.483304105924592
"DPT",0.591259819134666
"ATP1B1",0.458059858983576
"NME7",0.546723781614414
"BLZF1",0.349341284111753
"CCDC181",0.74897214984041
"SLC19A2",0.425630991618939
"RP1-206D15.6",0.627236479989933
"F5",0.59424929076868
"SELP",0.562813164905691
"C1orf112",0.636230937936595
"SELL",0.505526760340983
"SELE",0.596780171814192
"METTL18",0.58764710004003
"RN7SL333P",0.770033799383183
"SCYL3",0.546774599565658
"KIFAP3",0.376555993993898
"GORAB",0.461812755178501
"PRRX1",0.298492962122987
"FMO3",0.481922933556372
"FMO2",0.465578359933905
"FMO1",0.433142494540113
"FMO4",0.408433515783601
"PRRC2C",0.305862426209567
"MYOC",0.661166957922487
"PFN1P1",0.751004915612972
"VAMP4",0.333805971757471
"METTL13",0.350356240747972
"DNM3",0.594569603270173
"DNM3OS",0.524803777376202
"PIGC",0.276771538089615
"SUCO",0.369776810524374
"TNFSF4",0.518151578045622
"RP11-296O14.3",0.592826787658001
"PRDX6",0.305023040570163
"KLHL20",0.572767382375958
"CENPL",0.684132468508729
"DARS2",0.346182794236867
"GAS5-AS1",0.921619206054414
"ZBTB37",0.374324083120152
"GAS5",0.344445456684091
"SERPINC1",0.816900226198344
"RC3H1",0.439235561829583
"RABGAP1L",0.439773921291258
"CACYBP",0.338715531614369
"MRPS14",0.505275210962502
"KIAA0040",0.168595270177447
"RP11-318C24.2",0.686378075194954
"RFWD2",0.176017724590648
"SEC16B",0.507265300948916
"RP11-568K15.1",0.321955275005246
"RASAL2-AS1",0.855640414170438
"RASAL2",0.353952335099377
"RP4-765C7.2",0.744413926283686
"C1orf220",0.466360578014446
"RALGPS2",0.43111791033199
"ANGPTL1",0.31563148202495
"FAM20B",0.416757034146629
"TOR3A",0.414068628097421
"ABL2",0.338297887204778
"SOAT1",0.454224625161026
"FAM163A",0.790505876848398
"TOR1AIP2",0.736917422573544
"RP11-533E19.7",0.657677549719645
"TOR1AIP1",0.258208784339317
"RP11-533E19.5",0.810921921506125
"CEP350",0.289885957803448
"QSOX1",0.47726387634935
"LHX4",0.376589066225684
"ACBD6",0.488428595495319
"XPR1",0.317413069044418
"KIAA1614",0.433242081959824
"RP11-46A10.5",0.813944752232357
"STX6",0.306048318423426
"MR1",0.357340763113844
"IER5",0.649558687340665
"GLUL",0.452548453821753
"RNASEL",0.324357908716291
"RGS16",0.707783958981126
"RP11-317P15.4",0.745241531746495
"NPL",0.4193478445845
"DHX9",0.18786106843083
"LAMC1",0.346211938058485
"RP11-181K3.4",0.796999242884827
"LAMC2",0.175819844707183
"NMNAT2",0.449877882206011
"SMG7-AS1",0.683723521367547
"SMG7",0.428715856361389
"NCF2",0.222673891995901
"ARPC5",0.159733293879214
"RGL1",0.292934553157249
"COLGALT2",0.777495483800471
"TSEN15",0.43942199962531
"RP11-382D12.2",0.628211965469212
"C1orf21",0.454304775454269
"EDEM3",0.277296896474115
"FAM129A",0.273577898462996
"RNF2",0.322525226010314
"TRMT1L",0.342106615056655
"SWT1",0.246009903591626
"CTA-253N17.1",0.498077389017485
"RP4-635A23.4",0.776224249892825
"RP4-635A23.6",0.497065413654732
"IVNS1ABP",0.408236085819662
"HMCN1",0.470279450151095
"PRG4",0.607169688429841
"TPR",0.411521690440452
"C1orf27",0.270867249169866
"OCLM",0.501196840778674
"RP11-295K2.3",0.837842723155344
"PDC",0.725370534391202
"GS1-304P7.2",0.742008328529939
"PTGS2",0.469509131722002
"PLA2G4A",0.504065733360623
"RGS18",0.391515777268236
"RGS1",0.46492980099196
"RP11-92K2.2",0.85588834242702
"RGS2",0.463842337984502
"TROVE2",0.321288068296867
"UCHL5",0.17151763195259
"RP11-101E13.5",0.460603861547975
"GLRX2",0.460183363364098
"CDC73",0.215435330946001
"B3GALT2",0.640015055191506
"KCNT2",0.493869501867237
"CFH",0.338400396485724
"ZBTB41",0.317854465778899
"DENND1B",0.261018795528838
"C1orf53",0.619972477755642
"NEK7",0.315998392083163
"PTPRC",0.252649641774556
"NR5A2",0.423793774027026
"ZNF281",0.38112656323143
"DDX59",0.437625888350379
"CAMSAP2",0.253096553957052
"KIF21B",0.747251075121699
"ASCL5",0.523580650282497
"TMEM9",0.438609559571414
"IGFN1",0.592598383022419
"RP11-567E21.3",0.599675394754339
"PKP1",0.842051249367758
"TNNT2",0.776969152067104
"LAD1",0.335119971863895
"TNNI1",0.836543227103586
"PHLDA3",0.529802711209113
"RP11-134G8.7",0.258926130755727
"CSRP1",0.713037699544134
"RP11-134G8.5",0.39214933549802
