,gene_name,centrality,rank
8133,RP11-490H24.5,0.8891815066253614,568
5309,EML2-AS1,0.8891609115603003,569
7338,MPP4,0.8890767480848105,570
7286,LDB3,0.8890475832247913,571
14111,KIAA1217,0.8890453976825742,572
14480,BAK1,0.8890049751153958,573
12540,LYVE1,0.8889690557119793,574
14424,DNM1L,0.8889646736743895,575
10665,CTD-2287O16.1,0.8889577390804881,576
14582,LDB1,0.8889061104103043,577
9653,PSMB9,0.8888891471100393,578
4220,C4orf48,0.8888662981190143,579
13757,TNS3,0.8887793679481405,580
14144,EXT2,0.8887752449153796,581
12360,PAXIP1,0.8887496514887314,582
3695,ACTN4P1,0.8887466135205763,583
13942,MAP1S,0.888716342728101,584
7044,DTNB,0.8886927148665018,585
13552,CFLAR,0.8886224411360972,586
13938,TAF10,0.8886192774038717,587
13673,TBX3,0.8886046300004976,588
12108,GNPTG,0.8885854714685869,589
7647,MIR647,0.8885833895684069,590
2171,GPT2,0.8885420302952071,591
8644,GADD45A,0.8885101224246396,592
2631,TMC7,0.8884948710050157,593
14650,STUB1,0.8884270863430497,594
1972,RP13-923O23.7,0.8884190981521004,595
10178,PCDHA12,0.8884174254742818,596
14324,DCTPP1,0.8884091311639238,597
902,NBPF2P,0.8884017193705346,598
2571,PLAC8,0.8883864274243947,599
14400,LIMS1,0.8883757932094469,600
13033,DPM3,0.8883487044878096,601
14157,ERLIN1,0.888346442818813,602
5777,RPS15AP38,0.8883126941940309,603
3852,NPAS2,0.888262507701502,604
13592,RILP,0.8882550791886574,605
10473,CHRNB1,0.888234079833931,606
10179,GSE1,0.8882305710191807,607
13021,RTKN,0.8882266215518475,608
14691,IPO11,0.8882018919727358,609
10989,LILRB3,0.8881904749596722,610
10803,SCARB1,0.8881811795782487,611
8206,RP11-715J22.6,0.8881631350291026,612
10019,WDR63,0.8881609619699292,613
9141,TNFRSF21,0.8881369597100353,614
11149,SDS,0.8881129239750633,615
10927,EFHC1,0.8881028408272377,616
12998,MSTO1,0.8881026333321617,617
10332,SNORA4,0.888094019246836,618
5421,RP11-715J22.3,0.8880821666722525,619
10993,IFIT1,0.888032405485993,620
3685,ZNF542P,0.8879626666236653,621
6893,STAP2,0.8879049884962046,622
206,RP11-96K19.2,0.8879026010020943,623
12854,AGFG1,0.8878866240397916,624
4782,ITPR3,0.8878571406642043,625
5873,SH2D2A,0.8878514322701248,626
10689,SREBF1,0.8877505098140298,627
14571,PTGES3,0.8877056776885607,628
12174,KB-1208A12.3,0.8876469723300529,629
2760,RP11-535M15.1,0.8876240252004352,630
6541,TLR6,0.8875203525124031,631
10500,RP11-305E6.4,0.8874776545865866,632
13703,TRAF5,0.8873893232179271,633
13184,CAPRIN2,0.8873769896710202,634
9134,MRVI1,0.8873204853075862,635
1990,RP11-415F23.3,0.8873115141085762,636
74,PNLIPRP1,0.8872487291371145,637
